gene_id,EAV_log2_fc,EAV_p_value,EAV_fdr,LAV_log2_fc,LAV_p_value,LAV_fdr,Lifter_log2_fc,Lifter_p_value,Lifter_fdr,SG_log2_fc,SG_p_value,SG_fdr,SGxAV_log2_fc,SGxAV_p_value,SGxAV_fdr,gene,description,gene_biotype,chromosome,start,end,interaction_fdr,effect_span,shared_stage_fdr,shared_stage_logFC,hybrid_vs_sg_delta,hybrid_vs_eav_delta
LOC115718282,1.0839281745749,0.620067105366616,0.963155587031644,-2.11713776830365,0.352735151616878,0.646802068026119,-5.37694781832805,0.00685230682912823,0.0288872360989392,-0.106456580867346,0.953673913041118,0.991636373129388,2.0048700047551,0.293973865904472,0.610683529636049,LOC115718282,U6atac minor spliceosomal RNA,snRNA,NC_083605.1,72527949,72528063,0.291707169170934,0.724529201175727,0.235989557796259,-1.224593573062,2.11132658562245,0.920941830180203
LOC115697710,0.316673657439686,0.0819101202032936,0.6149815636144,0.335187219459932,0.0914959688718012,0.331677840229246,0.547897274133707,0.00124706938606648,0.00789740606157697,0.0566228079444446,0.70683794163575,0.896664828984048,0.682049776542952,0.000233987345079377,0.0110261405067229,LOC115697710,squamosa promoter-binding-like protein 3,protein_coding,NC_083607.1,18578865,18581216,0.310596931907281,2.01170484289236,9.94181083029437e-05,0.377634293304759,0.625426968598507,0.365376119103266
LOC115709608,0.0895806086653319,0.552240306167866,0.950160451794393,0.47301441947138,0.00595020049660436,0.0725993963252143,0.617925588145892,5.40952516565289e-05,0.00074731735609556,0.469675822608656,0.000831273839683594,0.0175023636435957,0.473250805337418,0.00126478040213281,0.0282092539986964,LOC115709608,auxin response factor 19,protein_coding,NC_083603.1,40514345,40520916,0.311099005991754,1.52719635118491,2.32660438789689e-08,0.470983282218466,0.00357498272876133,0.383670196672086
LOC133033289,-1.05613035479646,0.175204492627913,0.765372305911668,1.48123751307987,0.0677140291530192,0.281887006051905,1.13972169091691,0.0986122332106535,0.214025996632426,-0.85863868927686,0.193697962963365,0.4757555976012,-0.0476717803660589,0.942349488577833,0.981664085779845,LOC133033289,auxin-responsive protein IAA30-like,protein_coding,NW_026870039.1,609853,611496,0.311999383428409,1.10769399400821,0.94954317101277,0.0261836630627273,0.810966908910801,1.0084585744304
LOC115712165,-0.277496619011188,0.580676209140328,0.954455633197433,-2.05170317552182,0.00402622621722631,0.0585921867927934,0.118595104902014,0.787585386973566,0.878146263765462,0.0617204117331846,0.882552917429328,0.970201526933676,0.0167255296002667,0.970325798383059,0.991406880068048,LOC115712165,methyl jasmonate esterase 1,protein_coding,NC_083604.1,75082799,75084331,0.318866285397801,2.1823564364122,0.715053518417343,-0.0899610856626584,0.0449948821329178,0.294222148611455
LOC115709957,-0.81380712301578,0.014641060530966,0.313338427544,0.182005561287423,0.554029924539264,0.789570907306502,-0.505744429101804,0.0614415074116809,0.150015472058588,-1.00913428137261,0.000548796807045927,0.0132118790858867,-0.400856587179634,0.139354564359596,0.419962256625921,LOC115709957,"cryptochrome DASH, chloroplastic/mitochondrial",protein_coding,NC_083603.1,18712784,18717853,0.320998085653527,1.97699215602388,2.9104781700897e-05,-0.612652579932384,0.608277694192976,0.412950535836146
LOC115722960,0.408026428188935,0.549187305376903,0.949875711176154,1.42705428372332,0.0370675811462986,0.203900776134668,-0.382402148570575,0.522455231909197,0.682546086044797,-0.827418042157402,0.156572854980054,0.421708974813743,-0.698802337545179,0.254471340290226,0.572659502110931,LOC115722960,auxin-responsive protein IAA1,protein_coding,NC_083609.1,14139782,14141406,0.323883370014644,2.45969816437012,0.42766561992285,-0.255365343179023,0.128615704612223,1.10682876573411
LOC115722150,-0.158423831609946,0.249345283940432,0.837027321665419,0.247573289653997,0.0906138439640499,0.330097746691689,0.208118698327982,0.0770493946721695,0.178014588182125,0.158673053502037,0.163429610919646,0.431573531532469,0.308524089883895,0.0136859724211766,0.112811772671181,LOC115722150,squamosa promoter-binding-like protein 7,protein_coding,NC_083609.1,7984879,7991518,0.328166616817824,0.328944237147989,0.00150698802184266,0.180689613102227,0.149851036381858,0.466947921493841
LOC115724500,-0.480530214187732,0.0010610212006551,0.0894588368372965,-0.310385527280772,0.0293211769206729,0.181049841859604,-0.52828243971028,5.0975755402832e-05,0.000715792496702051,-0.201592074791305,0.0697873518063155,0.264886014703396,-0.148873750224676,0.195177526033186,0.498991945725126,LOC115724500,flowering time control protein FY,protein_coding,NC_083610.1,48752825,48763987,0.328889012334172,1.16435020666811,2.8197625929552e-06,-0.320715251487334,0.0527183245666281,0.331656463963056
LOC115707067,0.146115824485018,0.50629306175422,0.9380596018575,-0.318809208210278,0.200160790303922,0.493109178668165,-0.630865897457622,0.00232025716472589,0.0127002839042726,-0.337632490771501,0.0721843174196889,0.270737988455015,-0.303437812143922,0.125383377859,0.39864705029199,LOC115707067,protein ELF4-LIKE 4,protein_coding,NC_083601.1,42201584,42203400,0.337741710889546,2.27237533365326,0.000418907474636548,-0.353725502456259,0.0341946786275794,0.44955363662894
LOC115703019,0.139716312225776,0.680972052022693,0.970107945828497,0.034245483168945,0.918882193868318,0.970958338066601,0.920240255999411,0.00330793483002411,0.0166068129248966,0.103131066287681,0.707808107825888,0.897278442049572,-0.206936509298668,0.473712709962859,0.753531842023831,LOC115703019,auxin response factor 2A,protein_coding,NC_083610.1,17803857,17813295,0.342214780823156,0.393885860297615,0.115512669521878,0.224427671638236,0.310067575586349,0.346652821524444
LOC115705300,0.879561652447495,0.306504872758487,0.865951107078148,-1.22414908459982,0.134208471487682,0.404259481081607,0.319501106593686,0.646937755117608,0.781269809603902,-1.22215793658076,0.0823118277577013,0.29266773553334,-1.51012133553862,0.0454975271840854,0.226848185127333,LOC115705300,gibberellin 3-beta-dioxygenase 1,protein_coding,NC_083601.1,46065351,46067098,0.347026930618138,0.674199956583717,0.0217880490621962,-0.717570928817555,0.287963398957859,2.38968298798611
LOC115719320,-0.25055103248912,0.487615248023966,0.934774219865354,0.673681438604817,0.0830103253266167,0.31466938241755,0.914058090677528,0.00600595995004182,0.0262107693824001,-0.0314100217610656,0.915331919217836,0.979514555784505,0.389346670272385,0.216799240116083,0.527543059764676,LOC115719320,auxin-responsive protein IAA1,protein_coding,NC_083602.1,30367298,30368865,0.348679064146927,0.612971656208236,0.0374121817916371,0.326944390556944,0.42075669203345,0.639897702761505
LOC115697459,0.0546647499850499,0.655993851806563,0.966256272112003,0.245837475020212,0.0680802625544981,0.28275791838959,0.35666938847298,0.00192635620851503,0.0110804729808729,-0.00895574834477197,0.929705565439015,0.983657619807273,0.0329486344966872,0.759028229853485,0.913841463595853,LOC115697459,splicing factor U2af large subunit B,protein_coding,NC_083607.1,1107347,1113657,0.360568362465573,0.225826385319628,0.0255192106800944,0.12717450421914,0.0419043828414592,0.0217161154883627
LOC115724710,-0.743316694868022,0.20280297799606,0.79660897923928,1.22432561824993,0.0275735966519612,0.174735006488094,0.133132276686169,0.780856244925688,0.873333851068313,0.740966901594627,0.119188675361057,0.362325864856685,0.0284045440052444,0.95282474903147,0.985424143635296,LOC115724710,chitin-inducible gibberellin-responsive protein 1,protein_coding,NC_083606.1,25820401,25823684,0.361244944641365,2.55980701121411,0.0655952987705412,0.384911532970629,0.712562357589383,0.771721238873266
LOC115721012,1.3100083981144,0.429346699601067,0.917884210701645,-1.86342933709354,0.224722831117679,0.521119717646104,-3.43465587879329,0.0169714097224905,0.0572977372881567,-3.2293362497895,0.020269859777586,0.125366415637557,-1.5052176862833,0.285150736728741,0.601897952624941,LOC115721012,auxin-induced protein 15A-like,protein_coding,NC_083602.1,3382839,3385157,0.362048757486673,0.522438716046388,3.58987833826407e-05,-2.54708683771892,1.7241185635062,2.8152260843977
LOC115708759,-0.126933948552219,0.858481502422993,0.988435806908661,0.456708805290557,0.48648082492356,0.745224669976472,1.99240432967594,0.00285532598024754,0.0148467475333557,0.740529067336137,0.205015511601731,0.488636120805408,1.69808927451479,0.00891531120127421,0.0874873075189759,LOC115708759,APETALA2-like protein 3,protein_coding,NC_083603.1,28658309,28662066,0.362240644108578,0.301870269997989,0.00020151029211968,1.08918009236503,0.957560207178652,1.82502322306701
LOC115704877,-2.03823016522997,0.0142871604723465,0.310522221089493,-1.42964766828741,0.0542631325535511,0.249919605699387,0.262464340996809,0.677296433334438,0.802832400677979,-1.02780004599124,0.107763422148287,0.342953260533531,-0.494853513466559,0.42665023118146,0.718913207365836,LOC115704877,gibberellin 2-beta-dioxygenase 1,protein_coding,NC_083601.1,10975132,10976847,0.364779654490296,1.03718776134396,0.00971981846130192,-0.619644163140927,0.532946532524685,1.54337665176341
LOC115709018,-0.430035921660446,0.835066704940454,0.98668172851798,-2.68092436917831,0.184690248400892,0.473391705123078,3.9366642947245,0.0299314695394116,0.087709789899083,2.3060909105496,0.179416297163745,0.45610941309799,2.15540735711408,0.230649821120999,0.543277524309472,LOC115709018,agamous-like MADS-box protein MADS2,protein_coding,NC_083603.1,69561538,69577089,0.366214180442712,0.397133721095624,0.014699451655743,1.97096321656986,0.150683553435513,2.58544327877453
LOC115724248,3.56898159174297,0.106848968613035,0.663246717683158,-1.03573447813316,0.631665770442039,0.83342827289141,-3.25710775813768,0.0847292390167682,0.191288005228494,-0.0563817040036523,0.975633602865391,0.998840519129567,2.40153299814604,0.223372635178515,0.53426437942074,LOC115724248,U5 spliceosomal RNA,snRNA,NC_083609.1,4669161,4669277,0.366214180442712,0.658984069693787,0.837112980012974,-0.229127105472166,2.4579147021497,1.16744859359693
LOC115704804,1.47967972938489,0.0355630391194143,0.456456440301915,-0.41083771370737,0.502802176926088,0.757324884287776,0.446307156837117,0.410405594032079,0.582851129610429,0.096186650167406,0.856685918696943,0.961913992591369,1.4594201646396,0.0183439430765837,0.133942841835311,LOC115704804,auxin-responsive protein SAUR32-like,protein_coding,NC_083601.1,24731094,24731818,0.367539731465271,0.505560871319799,0.0612329193116446,0.406895063774759,1.3632335144722,0.0202595647452895
LOC115717005,0.214476978454053,0.270603248756735,0.84962912239901,0.14971885494096,0.443392478798542,0.717441083164387,0.448770348986807,0.0103957265647408,0.0397358103009263,-0.0218228851926189,0.888950549683707,0.972415090771024,-0.161345700925495,0.328470371476055,0.644997305718833,LOC115717005,protein DEFECTIVE IN MERISTEM SILENCING 3,protein_coding,NC_083605.1,4467064,4471115,0.372558504931717,0.314884224297102,0.286893759985403,0.0886647493912239,0.139522815732876,0.375822679379547
LOC115714405,-0.264914785892005,0.0868819672955355,0.625099366365122,-0.0829301676761229,0.60115395021202,0.818873255332534,0.18879602812528,0.144365988564663,0.281976043427209,-0.13946899520279,0.271034811657066,0.564775551598397,-0.244168556785862,0.0754551257708245,0.30346679673648,LOC115714405,splicing factor U2af large subunit A,protein_coding,NC_083604.1,76568634,76574032,0.373651277638372,0.172345206268302,0.292649174387962,-0.0728079753830269,0.104699561583072,0.0207462291061429
LOC115721495,1.29266402616923,0.51090556715447,0.940007168127885,-2.03760902716925,0.303766974547543,0.602661881971395,-4.2161802947157,0.0127127009107556,0.0460113055045774,-0.127583349878048,0.934258355585943,0.984968352681782,1.02077340031634,0.510753075210638,0.778912424595145,LOC115721495,U1 spliceosomal RNA,snRNA,NC_083602.1,32290017,32290177,0.376685627752768,0.785589196026786,0.381282412819002,-0.581346018313461,1.14835675019439,0.271890625852884
LOC115721472,3.48629824087,0.273426134187941,0.849760756608097,-3.30837042552452,0.243070468816192,0.541008226181091,-6.84729397119437,0.0262207085873927,0.0795546163617957,-0.0520497099589785,0.985560765293607,0.998840519129567,2.09917368847102,0.439648310422184,0.730622903708495,LOC115721472,U1 spliceosomal RNA,snRNA,NC_083602.1,25607152,25607311,0.388240151330808,0.540296374428687,0.551865814913793,-0.923717224842883,2.15122339843,1.38712455239898
LOC115709630,-0.55579890195744,0.336816459669376,0.879429760730775,0.584621623422609,0.295851121515186,0.59512065761512,-0.513742928424202,0.287972244273015,0.45776582151008,0.902623211196074,0.0594093649685233,0.240365610137739,0.473001835700125,0.322295058514689,0.639684327163182,LOC115709630,"probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 9",protein_coding,NC_083603.1,49936825,49942070,0.389758485688338,2.97568569388182,0.102336754132678,0.353742587150065,0.429621375495949,1.02880073765757
LOC115721180,0.381501106869796,0.557473995272817,0.951468296084441,-0.735232440277676,0.302400165228978,0.601543917401087,-1.23631539324414,0.0450915496941548,0.119629083864752,-1.56975240837366,0.00735680458714288,0.0657169210534487,-0.227745893340284,0.696435352584389,0.883000289344741,LOC115721180,auxin-responsive protein SAUR21,protein_coding,NC_083602.1,3300920,3302471,0.38997756527248,0.476768982465193,0.00363536988809546,-0.90241400237308,1.34200651503338,0.60924700021008
LOC115704920,-0.0429362257388546,0.936019352811481,0.994615980822383,-0.0107145640415328,0.983126427997802,0.995784253580492,1.25731114394844,0.00960148203168782,0.037460159173882,-0.390974220143461,0.364625673989707,0.659285685331131,0.0645820617922146,0.886559997792416,0.962602476553822,LOC115704920,probable indole-3-pyruvate monooxygenase YUCCA10,protein_coding,NC_083610.1,17833883,17837146,0.39146228918395,0.680951515617839,0.705228112875014,0.0885426177470296,0.455556281935676,0.107518287531069
LOC115711493,0.558761930670067,0.0632136749922562,0.561693533650473,0.756358308417223,0.0144651711650112,0.121657696187458,1.36408521635849,9.69648551122189e-06,0.000206470351734987,0.586565952542495,0.0188708460357668,0.119887852337263,1.071535415184,0.00019242778016195,0.00977845168271616,LOC115711493,squamosa promoter-binding-like protein 6,protein_coding,NC_083603.1,69055879,69059893,0.397816082022855,0.519516526202449,3.60539330359889e-08,0.875463660844998,0.484969462641502,0.51277348451393
LOC115716950,-0.384278946736272,0.0203796053336768,0.372016834450282,-0.151316229089333,0.350350815463494,0.645117621422448,0.103197724084198,0.432416108188905,0.6039230548217,-0.228268622182202,0.0840124339059596,0.296416172321233,-0.276838805642678,0.0478990415397812,0.234775229153015,LOC115716950,ABSCISIC ACID-INSENSITIVE 5-like protein 2,protein_coding,NC_083604.1,34302703,34308518,0.398343550864788,0.736536480248416,0.016787994966684,-0.156104618872836,0.0485701834604763,0.107440141093594
LOC115711711,2.75060794394735,0.170199991136098,0.759348080474392,-1.8593686729841,0.364038325619148,0.65501047722038,-3.32064689241509,0.0671459146419486,0.160559263270751,1.74922825124014,0.303296514592299,0.601030888212942,1.43707132307757,0.422018389614831,0.71497474874194,LOC115711711,U2 spliceosomal RNA,snRNA,NC_083603.1,5232345,5232539,0.398875719050774,0.436121263204556,0.831878259258978,0.226208912014543,0.312156928162567,1.31353662086977
LOC115721009,-0.221864630936334,0.8513173530087,0.988421157105297,-2.54744513544495,0.0529620577462018,0.245980089290429,-2.24605919122102,0.0497270793385595,0.128624094885623,-4.1518311020316,0.000312350696038499,0.00930309158247163,-2.45097523377765,0.0275735869919305,0.169323692246855,LOC115721009,auxin-induced protein 15A-like,protein_coding,NC_083602.1,3308869,3309412,0.399936174091556,0.451689660701458,1.54461678121466e-05,-2.74686578709151,1.70085586825395,2.22911060284132
LOC115719532,0.367730534007709,0.168150816476499,0.758342700257495,-0.0820200438607927,0.760433578843643,0.901322079645601,-0.151033567569073,0.498244961352267,0.661729133215335,-0.112092899820067,0.599736854398966,0.834968703177294,-0.48881414955052,0.0353110513722793,0.196600055641574,LOC115719532,tRNA-splicing endonuclease subunit Sen2-1,protein_coding,NC_083602.1,89147503,89149644,0.401481994627356,0.436919953394106,0.105680114670389,-0.16429890075228,0.376721249730453,0.856544683558229
LOC115712065,0.008218408774966,0.961009676336742,0.996583704433405,0.333864089286198,0.0708881169003325,0.289307222478848,0.323645704137532,0.0305008710425481,0.0888974387446891,0.528375511009231,0.000863289037475607,0.01797515003612,0.158373823866571,0.292788822517889,0.609771316014771,LOC115712065,"probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 7",protein_coding,NC_083607.1,30897250,30903648,0.4059707784395,1.35374701211009,5.82681881662853e-05,0.325163684837391,0.37000168714266,0.150155415091605
LOC115705838,0.223358259352515,0.349696080630219,0.884461102692321,-0.146354908538662,0.5512882209138,0.787901826824041,-0.39307705591054,0.0537802827745707,0.136387493489004,-0.199486620689414,0.302358644468722,0.600105309516185,0.217234898975841,0.284016010468082,0.601223714120792,LOC115705838,jasmonoyl--L-amino acid synthetase JAR4,protein_coding,NC_083601.1,26786687,26792032,0.408466893726717,1.08219633370882,0.165986632651708,-0.127507702172278,0.416721519665255,0.0061233603766748
LOC115700536,0.243031281582624,0.199916619993574,0.795598305257937,0.175353261014376,0.355717313725895,0.649191364052366,0.696279285076133,0.000154900980508257,0.00161443915494248,0.199892373327635,0.194679369558114,0.476982213504256,0.230719595953152,0.153949018603921,0.44326944070305,LOC115700536,squamosa promoter-binding-like protein 6,protein_coding,NC_083608.1,29297346,29302451,0.413288973680278,0.458750840457908,0.000114385118089039,0.32651208928227,0.0308272226255173,0.0123116856294725
LOC133035233,2.24353477051997,0.138590012959606,0.715281203312247,-2.29238997903002,0.178568356172973,0.465406464203525,-4.82656558390668,0.0328559427294786,0.0941990599572517,-0.983511200773185,0.524378149306517,0.787914591416414,1.14340100530743,0.446221794700799,0.735150165079986,LOC133035233,U1 spliceosomal RNA,snRNA,NC_083602.1,25598845,25599005,0.415401341682015,0.492383799654597,0.873729140513332,-0.174171618541762,2.12691220608062,1.10013376521254
LOC115724709,0.0834130664316661,0.918312663196407,0.993624390999247,-2.09975214961584,0.0422591347858065,0.21828468468207,-1.94854637387176,0.00822692666729308,0.0332132216802171,-0.40919358400293,0.540430346668588,0.797830667247393,-2.33795460739975,0.00535620619532544,0.0653534044155869,LOC115724709,auxin-responsive protein SAUR21,protein_coding,NC_083606.1,68247542,68248147,0.419901835816669,0.701185121318056,0.00178734108777727,-1.164073464171,1.92876102339682,2.42136767383142
LOC115724468,0.172262420662285,0.594203601096469,0.958197953804301,-0.658889405410347,0.0661256337395148,0.278229101488004,0.414015208459751,0.137403052884095,0.271542169468861,0.0501538135688011,0.848654964393413,0.959515655232173,-0.393574568025987,0.169541617432122,0.465300024101871,LOC115724468,auxin-induced protein X10A,protein_coding,NC_083606.1,68395574,68396493,0.423271383064309,1.28913381791657,0.90993321928744,0.0168805076628345,0.443728381594788,0.565836988688272
LOC115719046,0.887965291860893,0.297139124754428,0.861695483454247,0.298036421500103,0.720159605486851,0.879992259853368,-0.815699642294469,0.241628158061182,0.40702120932255,-1.46325073050162,0.0502143368965528,0.216295524015804,0.224012838200868,0.75674118310932,0.913062165489407,LOC115719046,ABSCISIC ACID-INSENSITIVE 5-like protein 2,protein_coding,NC_083602.1,14818886,14822272,0.427026412930298,0.424542533603893,0.148908152517245,-0.482481806310805,1.68726356870249,0.663952453660024
LOC115706103,-0.144472223043501,0.563069180015166,0.952382322702493,0.467382773571348,0.0916439757100545,0.332001932813188,0.582446689066908,0.0107327288561003,0.0406766313147346,0.118605218339883,0.57401554844753,0.818989250410567,-0.0193263077570456,0.931777035913972,0.977965380666211,LOC115706103,auxin response factor 18,protein_coding,NC_083601.1,25544832,25549612,0.428077608322048,4.51156854226723,0.0458961908910358,0.225818885544185,0.137931526096929,0.125145915286455
LOC115724225,3.1811299339434,0.117498904489994,0.683188345882958,-2.14996366734716,0.255337320494551,0.55277197129721,-2.67444423833822,0.131622668101165,0.263301351807438,0.614860771847658,0.718365023168037,0.903458138167588,1.48945429143164,0.394284325078081,0.695555986572473,LOC115724225,U2 spliceosomal RNA,snRNA,NC_083609.1,4722217,4722412,0.428077608322048,0.854140307034366,0.935866410637225,-0.0804221345081613,0.874593519583982,1.69167564251176
LOC115711708,-0.00642258399697062,0.954335018614873,0.995686197788154,0.23119335312313,0.0603861086731547,0.264842457493038,0.236078314599255,0.0186453085686063,0.0616222695916568,-0.0712590258157749,0.446029286854094,0.727837963221363,0.062530454003555,0.525747157275181,0.789152277695333,LOC115711708,protein EARLY FLOWERING 5,protein_coding,NC_083603.1,51098503,51104094,0.430351672996097,1.60000899673794,0.14940376157307,0.0727637813259667,0.13378947981933,0.0689530380005256
LOC115700172,-2.46632241681151,0.245269923787253,0.835898327693117,-1.4508626808459,0.516492241895065,0.765538044979301,1.74317996759319,0.306995965626962,0.478301139022054,0.88245959546346,0.600589313519984,0.835283137870432,3.0387525803884,0.0947343189213007,0.345462290580672,LOC115700172,transcriptional regulator STERILE APETALA-like,protein_coding,NC_083608.1,34399746,34406897,0.433869850399378,0.391259657384727,0.0729441554063943,1.22127110660602,2.15629298492494,5.5050749971999
LOC115721719,-0.417780302477133,0.0414721516644376,0.47867665801247,0.0384764515674638,0.851328202767039,0.942550955266906,-0.0687501016445054,0.676799781575262,0.802450016479763,0.0273417988680654,0.866322332260023,0.964596431166288,0.206320979489854,0.236103762164694,0.549748970429793,LOC115721719,phytochrome B,protein_coding,NC_083609.1,4798589,4803947,0.444532923726741,1.32433931322798,0.93347261357185,-0.0075138482966306,0.178979180621788,0.624101281966986
LOC115712982,-0.644890034814399,0.0144198166169174,0.310767156571384,0.0693937801936828,0.781780210906522,0.912273404403683,-0.606861397900944,0.00711829044074452,0.0297661021892054,-0.102337323876404,0.614603543831173,0.845737626086581,-0.372188745083253,0.0869682862776804,0.329216529334737,LOC115712982,auxin-induced protein 22D,protein_coding,NC_083604.1,82679482,82680624,0.445017859995725,0.456905188211241,0.00188631797199904,-0.323987951416181,0.269851421206849,0.272701289731146
LOC115715379,2.04685540658695,0.362136110441008,0.891215071794743,-1.72888997379545,0.383575240426175,0.673094232979755,-3.48106090707793,0.0782191614838602,0.180075508046962,0.996392697002557,0.623485997374527,0.851575165090502,2.5524977557975,0.223904372276302,0.534584127941465,LOC115715379,U2 spliceosomal RNA,snRNA,NC_083604.1,79238480,79238674,0.445017859995725,0.737942251755966,0.630787893059776,-0.522354453197194,1.55610505879495,0.505642349210551
LOC115703246,-0.472033929132027,0.349306984161605,0.884461102692321,-0.916954296757304,0.176314036165921,0.462448406571331,-1.63521364539321,0.00164386521886518,0.00982001025500495,-0.422286637783815,0.319946114898427,0.616797585596251,0.0500741843753982,0.912246502970454,0.972859166493173,LOC115703246,gibberellin-regulated protein 9,protein_coding,NC_083610.1,85606207,85609154,0.446341069211755,0.784863152817685,0.0158889063527928,-0.589637085447826,0.472360822159213,0.522108113507426
LOC115721441,0.95039865307007,0.465333661759121,0.929821851050228,-0.81549462422035,0.509755738391075,0.761999315728176,-0.430370223882676,0.706702836028466,0.824903206170225,-3.06934722840862,0.00915575755094352,0.0755401544737182,-0.786261894058093,0.493361715565495,0.767565590102442,LOC115721441,auxin-induced protein 15A,protein_coding,NC_083602.1,3289616,3290181,0.447564098461314,0.351581107026911,0.0342011743645881,-1.22037398837631,2.28308533435052,1.73666054712816
LOC115715227,-0.340531086282003,0.441720570285935,0.921490026335882,0.684157472980751,0.0931741752626347,0.33509197461516,0.734105569757293,0.0557934180392755,0.14001973384603,-0.241355083351781,0.496548271653762,0.766510722794255,0.362759110161239,0.320929961969336,0.638869787712807,LOC115715227,squamosa promoter-binding-like protein 16,protein_coding,NC_083604.1,12287202,12290465,0.448013313963923,4.87310088342471,0.213551490642153,0.20197521527046,0.60411419351302,0.703290196443242
LOC115712402,-0.541314896879523,0.00359716763487147,0.163688444843734,-0.137447091520497,0.441252164999144,0.715702485016728,-0.158598779733095,0.270305020931835,0.439220628174787,-0.139277714793572,0.327967540849393,0.625103596921466,-0.0253551578546467,0.865059706456667,0.956221187929854,LOC115712402,splicing factor-like protein 1,protein_coding,NC_083610.1,418753,422538,0.450109734292939,1.21718051467667,0.0167936943970853,-0.162993025872432,0.113922556938925,0.515959739024876
LOC115709736,-0.0588669882294609,0.845230737557014,0.987671599533847,0.321578107930641,0.32041565047802,0.619985090390764,-0.203653883724489,0.425811533464652,0.597872336061712,0.553790791213993,0.0326492969587175,0.166677187460713,0.488274683945166,0.0686220323842636,0.288706970885864,LOC115709736,auxin response factor 18,protein_coding,NC_083603.1,24454600,24458679,0.452890052259331,0.671535560305474,0.031581523550964,0.271902702848116,0.0655161072688272,0.547141672174626
LOC115724786,-0.241041400780249,0.740743465140157,0.977228928602812,-0.0772333657083692,0.915163588404546,0.969656497990321,-1.77821212889007,0.0087648639229029,0.0349706483125979,-0.0588026694873622,0.926224797755932,0.983280370809499,-1.61898184621488,0.0224253102457274,0.150103482819568,LOC115724786,auxin-induced protein X15,protein_coding,NC_083606.1,67784209,67784959,0.453049132598633,1.67999819486792,0.012835763523795,-0.868273772260105,1.56017917672752,1.37794044543463
LOC115717437,-1.17290869208066,0.261831950374776,0.844301411284263,-0.944585819039077,0.349032837910166,0.644233242087354,1.20935745609694,0.198855593088364,0.355779128484863,1.09086946182549,0.21848850549543,0.505540349535451,-0.882618067204998,0.382250091624496,0.686348504551115,LOC115717437,squamosa promoter-binding-like protein 8,protein_coding,NW_026870043.1,5248353,5251302,0.456183271097406,0.769742971458501,0.656720658514969,0.229363924570232,1.97348752903049,0.290290624875666
LOC115696024,4.05527880503599,0.23589031893662,0.827999406992939,-2.41484058256774,0.418181906285325,0.698473015485297,-4.42211683195808,0.124808081291817,0.253061743173595,1.0333294148191,0.722809296077039,0.905769940337247,3.70686497642937,0.219831140213853,0.531049078149689,LOC115696024,U4 spliceosomal RNA,snRNA,NC_083606.1,64936641,64936791,0.460891501825956,0.27475990289812,0.736538191273886,-0.515709709738962,2.67353556161027,0.34841382860662
LOC115716022,-0.168924101873321,0.337040919071969,0.879429760730775,-0.393073831401618,0.0410549438655058,0.214898400489766,-0.496882052571554,0.00213943473335915,0.01194348333035,-0.0863042283271306,0.554683179492679,0.806169135857727,-0.0276985308222706,0.857624105531591,0.952976900353276,LOC115716022,"ATP-dependent zinc metalloprotease FTSH 11, chloroplastic/mitochondrial",protein_coding,NC_083605.1,55849701,55858024,0.462049623838231,0.270513838653659,0.0031041728311201,-0.234956449333236,0.05860569750486,0.141225571051051
LOC115707456,-1.77744113462698,0.133624529522578,0.710785275738789,-2.30048276255698,0.0584360934253307,0.259805019764263,-0.30047683814933,0.749574213739793,0.854101291952174,-1.81731208514187,0.0590473444207299,0.239527113225149,0.723423416994882,0.453536692293334,0.739968490845128,LOC115707456,auxin-responsive protein SAUR21,protein_coding,NC_083610.1,10555487,10558508,0.465094038519656,0.325880037758094,0.0352244128719966,-0.866085476064079,2.54073550213676,2.50086455162186
LOC115701709,-0.221843911855605,0.353374570860911,0.885723142547881,0.422524056568684,0.0968713342015293,0.341849629440156,0.281066885757031,0.16649536406979,0.312825605600099,-0.00378391394866587,0.984614103370646,0.998840519129567,-0.248045458900823,0.24013746780014,0.554403815026797,LOC115701709,auxin response factor 5,protein_coding,NC_083610.1,84480408,84486366,0.4663398744122,0.55181813026348,0.678389153062811,0.0442637097215661,0.244261544952157,0.0262015470452179
LOC115703699,-0.515246177575152,0.540482873393918,0.948112644455243,1.96905755523267,0.0468116539777889,0.230014033989451,1.67216786788996,0.02332018237864,0.072726168366759,0.179170997116352,0.80169728751689,0.941827164884515,0.173712527281623,0.819429795605527,0.938052698852584,LOC115703699,zinc finger protein CONSTANS-LIKE 4,protein_coding,NC_083601.1,39457943,39459630,0.467318052841927,0.703986972177928,0.0385493527582735,0.762135416694786,0.00545846983472909,0.688958704856775
LOC115703361,4.13230858384221,0.195571776971907,0.790094293257314,-2.73439769506062,0.39523690424812,0.682894240547742,-4.08892341328411,0.180324074162977,0.332039295114318,-0.862697419328099,0.769689150277992,0.925773759181602,4.94724291634613,0.119630439166642,0.38915078152443,LOC115703361,U4 spliceosomal RNA,snRNA,NC_083610.1,17541611,17541761,0.467318052841927,0.209903226618085,0.94954317101277,0.121473945137408,5.80994033567423,0.814934332503914
